rank	name	country	gender	birthday	rating	age	title
1265.	Pachulia, Tamar 	GEO	F	1976	2140	39	
1266.	Imanbayeva, Aigul 	KAZ	F	1986	2140	29	WFM
1267.	Morosova, Tatiana V 	UKR	F	1943	2140	72	
1268.	Baekelant, Eva 	BEL	F	1995	2140	20	WFM
1269.	Ruszin, Anna 	HUN	F	1990	2139	25	
1270.	Purgar, Ivona 	CRO	F	1993	2139	22	WFM
1271.	Afanasieva, Oksana 	RUS	F	1980	2139	35	WFM
1272.	Bakustina, Rimma 	RUS	F	1966	2139	49	WFM
1273.	Petrova, Yulia 	RUS	F	1987	2139	28	
1274.	Lendvai-Wells, Noemi 	HUN	F	1975	2139	40	
1275.	Hrescak, Ivana 	SLO	F	2000	2139	15	
1276.	Aketayeva, Dana 	KAZ	F	1986	2139	29	WIM
1277.	Hansen, Evgenia 	DEN	F	1968	2139	47	WIM
1278.	Bondarenko, Marina 	UKR	F	1991	2139	24	
1279.	Avdeenko, Tatiana 	RUS	F	1987	2138	28	WFM
1280.	Tereladze, Sopiko 	GEO	F	1972	2138	43	WIM
1281.	Vine, Elzbieta 	POL	F	1985	2138	30	
1282.	Ghukasyan, Siranush 	ARM	F	1998	2138	17	
1283.	Tuitebayeva, Dinara 	KAZ	F	1986	2138	29	WIM
1284.	Baranchikova, Tatiana 	RUS	F	1984	2138	31	WFM
1285.	Karapetyan, Annik 	RUS	F	1989	2138	26	WFM
1286.	Sukhareva, Evgeniya 	RUS	F	1987	2138	28	
1287.	Yang, Ning 	CHN	F	1978	2138	37	WFM
1288.	Antipova, Anastasya 	RUS	F	1986	2138	29	WFM
1289.	Morkunaite, Egle 	LTU	F	1981	2138	34	
1290.	Reutova, Lyudmila 	RUS	F	1951	2137	64	WFM
1291.	Pychova, Nela 	CZE	F	1999	2137	16	WFM
1292.	Grau Carreras, Monica 	ESP	F	1984	2137	31	WFM
1293.	Vidonyak, Nellya 	GER	F	1971	2137	44	WIM
1294.	Malachowski, Margrit 	GER	F	1953	2137	62	WFM
1295.	Miranda Rodriguez, Tania 	CUB	F	1988	2137	27	WFM
1296.	Sviridova, Vlada 	RUS	F	1995	2137	20	WFM
1297.	Chau, Thi Ngoc Giao 	VIE	F	1981	2137	34	
1298.	Makropoulou, Marina 	GRE	F	1960	2137	55	WGM
1299.	Leveikina, Jevgenija 	GER	F	1979	2137	36	WFM
1300.	Demina, Marya 	RUS	F	1989	2137	26	WFM
1301.	Caoili, Arianne 	AUS	F	1986	2137	29	WIM
1302.	Salazar, Aura Cristina 	COL	F	1995	2137	20	WIM
1303.	Amonatova, Irina 	RUS	F	1978	2137	37	
1304.	Mora, Virginie 	FRA	F	1976	2137	39	WFM
1305.	Saranya, J 	IND	F	1995	2137	20	WFM
1306.	Korchagina, Viktoria 	RUS	F	1992	2136	23	WFM
1307.	Zakharova, Alexandra 	RUS	F	1986	2136	29	WFM
1308.	Mosquera Cayon, Danet 	CUB	F	1994	2136	21	WFM
1309.	Lkhamsuren, Uuganbayar 	MGL	F	1991	2136	24	WIM
1310.	Malykh, Natalia 	RUS	F	1967	2136	48	WFM
1311.	Tabrina, Anna 	RUS	F	1982	2136	33	WFM
1312.	Pavlenko, Ksenia 	RUS	F	1999	2136	16	WFM
1313.	Shmirina, Evgenija 	GER	F	1989	2136	26	WIM
1314.	Rosandic, Albina 	CRO	F	1974	2136	41	
1315.	Vasic, Milena 	SRB	F	1985	2136	30	WFM
1316.	Crotto, Rachel 	USA	F	1958	2135	57	WIM
1317.	Tichelman, Ineke 	NED	F	1973	2135	42	
1318.	Sternina, Vera E 	RUS	F	1946	2135	69	
1319.	Alexanian, Nelli 	RUS	F	1974	2135	41	WIM
1320.	Engels, Natia 	GEO	F	1978	2135	37	WFM
1321.	Vashurina, Aleksandra 	RUS	F	1987	2135	28	WFM
1322.	Jakus, Katalin 	HUN	F	1969	2135	46	WFM
1323.	Grigorova, Irina 	RUS	F	1966	2135	49	WIM
1324.	Farajova, Farida 	AZE	F	1985	2135	30	
1325.	Khanova, Elena 	RUS	F	1967	2135	48	WFM
1326.	Grosch, Maria 	HUN	F	1954	2135	61	WIM
1327.	Leks, Maria 	POL	F	1995	2135	20	WCM
1328.	Vogel, Heike 	GER	F	1974	2134	41	WFM
1329.	Fleites Marti, Yuleikys 	CUB	F	1978	2134	37	WIM
1330.	Gunawan, Sasti Angel 	INA	F	2002	2134	13	WFM
1331.	Lingur, Zalina 	RUS	F	1998	2134	17	WFM
1332.	Artamonova, Irina 	RUS	F	1957	2134	58	
1333.	Sowmya, H. 	IND	F	1990	2134	25	
1334.	Adamowicz, Katarzyna 	POL	F	1993	2134	22	WFM
1335.	Groberman, Elina 	USA	F	1983	2134	32	WIM
1336.	Shaydullina, Sandugach 	RUS	F	1981	2134	34	WGM
1337.	Goehler, Antje 	GER	F	1967	2134	48	WIM
1338.	Perena, Catherine 	PHI	F	1985	2134	30	WIM
1339.	Gavrilova, Anastasia 	SUI	F	1990	2133	25	WFM
1340.	Volynets, Marina 	RUS	F	1985	2133	30	WFM
1341.	Kabanova, Ekaterina 	RUS	F	1982	2133	33	WFM
1342.	Ionica, Iulia-Ionela 	ROU	F	1980	2133	35	WGM
1343.	Frometa Escriba, Daylenis 	CUB	F	1982	2133	33	WFM
1344.	Badalo Gonzalez, Tania 	CUB	F	1974	2133	41	WFM
1345.	Mikliaeva, Darja S. 	RUS	F	1982	2133	33	
1346.	Makovetskaya, Elena 	UKR	F	1982	2133	33	
1347.	Melashvili, Ketevan 	GEO	F	1960	2133	55	
1348.	Schaefer, Anke 	GER	F	1971	2133	44	WFM
1349.	Csomor, Bea 	HUN	F	1977	2132	38	
1350.	Li, Xilu 	CHN	F	1986	2132	29	
1351.	Khamrakulova, Iroda 	UZB	F	1981	2132	34	
1352.	Catala Matienzo, Ivette 	CUB	F	1986	2132	29	WFM
1353.	Protopopova, Tatjana 	RUS	F	1987	2132	28	WFM
1354.	Kuzheleva, Oksana 	RUS	F	1973	2132	42	WFM
1355.	Kharmunova, Nadezhda 	RUS	F	1989	2132	26	WIM
1356.	Milutinovic, Stefana 	SRB	F	1996	2132	19	WFM
1357.	Skomorokhina, Tatyana 	RUS	F	1975	2131	40	WFM
1358.	Derli, Olga 	RUS	F	1985	2131	30	WIM
1359.	Grigorian, Arusiak 	ARM	F	1977	2131	38	WFM
1360.	Wagner-Michel, Annett 	GER	F	1955	2131	60	WIM
1361.	Roumegous, Marina 	FRA	F	1964	2131	51	WIM
1362.	Forgo, Eva 	HUN	F	1966	2131	49	WIM
1363.	Vidruska, Renate 	LAT	F	1984	2131	31	WFM
1364.	Zhuravleva, Mariya 	RUS	F	1989	2131	26	
1365.	Abukarova, Madina 	RUS	F	1998	2131	17	WFM
1366.	Kalinina, Larisa 	UKR	F	1962	2131	53	WIM
1367.	Heidaripourghazvini, Masoumeh 	GEO	F	1979	2131	36	
1368.	Lestari, Baiq Vina 	INA	F	1986	2131	29	WFM
1369.	Aliaga Fernandez, Ingrid Y 	PER	F	1991	2131	24	WFM
1370.	Kazora, Anastasiya 	RUS	F	1988	2131	27	
1371.	Ramya, Krishna I. 	USA	F	1991	2131	24	WFM
1372.	Parnali, S Dharia 	IND	F	1997	2130	18	WIM
1373.	Kovaleva, Irina 	RUS	F	1976	2130	39	
1374.	Titareva, Tatiana 	LAT	F	1986	2130	29	
1375.	Bazhina, Olga 	RUS	F	1979	2130	36	
1376.	Sorokina, Viktoria 	UKR	F	1984	2130	31	
1377.	Horvath, Miklosne 	HUN	F	1967	2130	48	WFM
1378.	Castellano, Christine 	PHI	F	1983	2130	32	
1379.	Krannich, Annette 	GER	F	1981	2130	34	
1380.	Gonzalez Ochoa, Yoana 	CUB	F	1992	2130	23	WFM
1381.	Khazieva, Elza 	RUS	F	1996	2130	19	WFM
1382.	Kibrik, Tatyana 	USA	F	1971	2130	44	
1383.	Shperber, Irina 	RUS	F	1983	2130	32	WFM
1384.	Lomakina, Galja 	RUS	F	1974	2130	41	WIM
1385.	Erneste, Inguna 	LAT	F	1966	2130	49	WGM
1386.	Zahn, Alina 	GER	F	1998	2130	17	WFM
1387.	Zikeli, Saskia 	GER	F	1990	2129	25	
1388.	Sliwicka, Alicja 	POL	F	2001	2129	14	WFM
1389.	Suleymanova, Makhrug 	AZE	F	1979	2129	36	
1390.	Ross, Laura R 	USA	F	1988	2129	27	WFM
1391.	Kalashnikova, Nadezhda 	RUS	F	1943	2129	72	WFM
1392.	Helm, Leonie 	GER	F	1984	2129	31	
1393.	Onischuk, Nastja 	UKR	F	1980	2129	35	WFM
1394.	Borovik, Irina 	RUS	F	1980	2129	35	
1395.	Bos-Swiecik, Iwona 	NED	F	1958	2129	57	WIM
1396.	Tidman, Sophie E 	ENG	F	1984	2129	31	WFM
1397.	Avanesyan, Ani 	ARM	F	1984	2129	31	
1398.	Fronda, Jan Jodilyn 	PHI	F	1994	2129	21	WIM
1399.	Majigsuren, Dovdon 	MGL	F	1976	2129	39	WFM
1400.	Homiakova, Ekaterina 	BLR	F	1991	2129	24	WFM
1401.	Salakhova, Gulnara 	RUS	F	1969	2129	46	WIM
1402.	Antonova, Evgenia 	UKR	F	1985	2129	30	WFM
1403.	Vargas, Gabriela 	PAR	F	1988	2129	27	WFM
1404.	Kubikova, Alena 	CZE	F	1988	2128	27	WFM
1405.	Bluhm, Sonja Maria 	GER	F	1998	2128	17	WFM
1406.	Chernyshova, Natalia 	RUS	F	1994	2128	21	
1407.	Gomez-Cabrero Lopez., Maria 	ESP	F	1981	2128	34	WFM
1408.	Figueroa Filian, Janina 	ECU	F	1986	2128	29	
1409.	Kolmakova, Maria 	RUS	F	1984	2128	31	WFM
1410.	Aliverdieva, Afet 	RUS	F	1973	2128	42	WFM
1411.	Bilunova, Rimma I 	RUS	F	1940	2128	75	WIM
1412.	Ivkovic, Staka 	SRB	F	1959	2128	56	WFM
1413.	Santoya Gonzalez, Clara Maria 	CUB	F	1981	2128	34	WFM
1414.	Kliueva, Tatiana 	UKR	F	1981	2128	34	
1415.	Bogumil, Tatiana 	RUS	F	1958	2128	57	WFM
1416.	Skorobogatova, Marina 	RUS	F	1998	2128	17	
1417.	Verevotchkina, Elena 	RUS	F	1976	2127	39	WFM
1418.	Len, Irina 	ISR	F	1960	2127	55	WFM
1419.	Starr, Nava 	CAN	F	1949	2127	66	WIM
1420.	Baptista, Ana Filipa 	POR	F	1990	2127	25	WFM
1421.	Guzkowska-Nurkiewicz, Magdalena 	POL	F	1975	2127	40	WIM
1422.	Zabolotnaya, Mariya 	RUS	F	1976	2127	39	
1423.	Koroljova, Valerija 	RUS	F	1981	2127	34	
1424.	Anokhina, Valentina 	BLR	F	1951	2127	64	WFM
1425.	Baymuratova, Sevara 	UZB	F	1990	2127	25	WIM
1426.	Skurygina, Yevgeniya 	KAZ	F	1992	2127	23	WFM
1427.	Rajcsanyi, Zita 	HUN	F	1973	2127	42	
1428.	Izoria, Ana 	GEO	F	1985	2127	30	WFM
1429.	Uskova, Tatyana 	KAZ	F	1985	2126	30	WFM
1430.	Gocheva, Rumiana 	BUL	F	1957	2126	58	WIM
1431.	Grigorian, L. 	UKR	F	1979	2126	36	
1432.	Keerthi, B.S. 	IND	F	1982	2126	33	
1433.	Anokhina, Svetlana 	BLR	F	1972	2126	43	WFM
1434.	Hernandez Bonilla, Amelia 	VEN	F	1971	2126	44	WFM
1435.	Danilyuk, Olga 	KAZ	F	1990	2126	25	WFM
1436.	Alterman-Borulia, Luba 	ISR	F	1969	2126	46	
1437.	Muslimova, Aida 	KAZ	F	1939	2126	76	
1438.	Buckley, Melanie H 	ENG	F	1982	2126	33	
1439.	Johansson, Viktoria 	SWE	F	1974	2126	41	WIM
1440.	Lysiak-Poltorak, Magdalena 	POL	F	1982	2126	33	WFM
1441.	Romero Echeverria, Abigail 	ECU	F	1991	2126	24	WIM
1442.	Chen, Yilang 	CHN	F	1970	2126	45	WFM
1443.	Nurdin, Tammi Nasuha 	INA	F	1996	2125	19	WFM
1444.	Daechert, Regina 	GER	F	1976	2125	39	
1445.	Odnorozhenko, Kateryna 	UKR	F	1986	2125	29	WIM
1446.	Senchichin, Jarina 	UKR	F	1969	2125	46	WFM
1447.	Pacheco, Silvana 	PER	F	1981	2125	34	WFM
1448.	Filipovic, Biljana 	SRB	F	1971	2125	44	
1449.	Xia, Xiangchen 	CHN	F	1997	2125	18	
1450.	Gontcharova, Olga 	RUS	F	1982	2125	33	WFM
1451.	Melashvili, Nino 	GEO	F	1961	2125	54	WIM
1452.	Ahrens, Manuela 	GER	F	1977	2125	38	
1453.	Strassmann, Swantje 	GER	F	1977	2125	38	
1454.	Dimova, Desislava 	BUL	F	1980	2125	35	
1455.	Zaporozhchenko, Anna 	RUS	F	1979	2125	36	
1456.	Breitkopf, Maria-Magda 	NED	F	1987	2125	28	
1457.	Amado Rolan, Irene 	ESP	F	1965	2125	50	WFM
1458.	Olhovaja, Elena 	RUS	F	1984	2125	31	
1459.	Stoisavljevic, Sava 	SRB	F	1974	2125	41	WFM
1460.	Greeff, Melissa 	RSA	F	1994	2125	21	WGM
1461.	Mendez Alfaro, Yaquelin Yenia 	FID	F	1980	2125	35	WFM
1462.	Turkova, Olga 	RUS	F	1982	2125	33	
1463.	Perez Muniz, Teresa Alicia 	ESP	F	1970	2125	45	
1464.	Gruszka, Danuta 	POL	F	1970	2125	45	WFM
1465.	Bengtsson, Siv 	SWE	F	1963	2125	52	
1466.	Pilardeau, Gaelle 	FRA	F	1978	2125	37	WFM
1467.	Li, Xueyi 	CHN	F	1993	2125	22	
1468.	Balajayeva, Zamina 	AZE	F	1973	2125	42	WFM
1469.	Sperdokli, Elli 	GRE	F	1982	2124	33	WFM
1470.	Timoscenkova, Viera 	SVK	F	1950	2124	65	WFM
1471.	Volchek, Anastasia 	RUS	F	1981	2124	34	
1472.	Luchsheva, Anastasia 	RUS	F	1994	2124	21	WFM
1473.	Maksimova, Alisa 	RUS	F	1993	2124	22	WFM
1474.	Gelip, Ioana 	ROU	F	1995	2124	20	
1475.	Mamontova, Irina 	RUS	F	1983	2124	32	WFM
1476.	Peshkova, Tatiana 	RUS	F	1978	2124	37	
1477.	Hernandez Reyes, Venus 	CUB	F	1982	2124	33	WFM
1478.	Mokal, Amruta Sunil 	IND	F	1986	2124	29	
1479.	Xue, Minyinjie 	CHN	F	1988	2124	27	
1480.	Duarte, Tatiana Peres 	BRA	F	1978	2124	37	WIM
1481.	Rapcsak, Andrea 	HUN	F	1981	2124	34	
1482.	Jussupow, Nadejda 	GER	F	1970	2124	45	WFM
1483.	Kunte, Mrunalini 	IND	F	1973	2124	42	WIM
1484.	Danilova, Irina 	RUS	F	1955	2123	60	
1485.	Sazonova, Elena N. 	RUS	F	1959	2123	56	WIM
1486.	Feoktisova, Galina 	RUS	F	1941	2123	74	
1487.	Sagalchik, Olga 	USA	F	1967	2123	48	WFM
1488.	Sandzhieva, Elina 	RUS	F	1992	2123	23	WFM
1489.	Mokhova, Kristina 	RUS	F	1985	2123	30	WFM
1490.	Burdova, Ksenia 	RUS	F	1983	2123	32	WFM
1491.	Vrtiakova, Anna 	SVK	F	2000	2123	15	
1492.	Kakunina, Anna 	RUS	F	1982	2123	33	
1493.	Domarkaite, Laima 	LTU	F	1970	2122	45	WFM
1494.	Dikova, Anna 	RUS	F	1987	2122	28	
1495.	Valdes Martin, Marta Elena 	CUB	F	1956	2122	59	WFM
1496.	Huang, Zhiyan 	CHN	F	1986	2122	29	
1497.	Kolotilina, Liudmila 	ESP	F	1983	2122	32	
1498.	Kolganova, Natalia 	RUS	F	1984	2122	31	WFM
1499.	Prudnikova, Ekaterina 	RUS	F	1988	2122	27	WFM
1500.	Endress, Anna 	GER	F	1993	2122	22	WFM
1501.	Du, Fengling 	CHN	F	1967	2122	48	
1502.	Kolodyi, Anna 	UKR	F	1986	2122	29	
1503.	Ankhchimeg, Bayanmunkh 	MGL	F	1983	2121	32	WIM
1504.	Clopes Llahi, Judit 	ESP	F	1991	2121	24	WFM
1505.	Bogdanova, Alexandra 	RUS	F	1985	2121	30	WFM
1506.	Shamsieva, Albina 	RUS	F	1986	2121	29	
1507.	Neilson, Nino 	GEO	F	1985	2121	30	WFM
1508.	Kozireva, Ksenia 	RUS	F	1990	2121	25	
1509.	Zainetdinova, Svetlana 	EST	F	1962	2121	53	WFM
1510.	Cabrera Ladron de Guevara, Mayra 	CUB	F	1991	2121	24	WFM
1511.	Ivanova, Simoneta 	BUL	F	1997	2121	18	WFM
1512.	Sadkiewicz, Joanna 	GER	F	1966	2121	49	WIM
1513.	Injac, Teodora 	SRB	F	2000	2121	15	WFM
1514.	Khvostova, Irina 	RUS	F	1981	2121	34	WFM
1515.	Potapova, Margarita 	RUS	F	2000	2121	15	WFM
1516.	Kuular, Valeria 	RUS	F	1984	2121	31	WFM
1517.	Kouvatsou, Maria 	GRE	F	1979	2121	36	WGM
1518.	Legenko, Ksenia 	RUS	F	1992	2121	23	WFM
1519.	Dmitrieva, Yulia 	RUS	F	1983	2121	32	
1520.	Ismailova, Aytaj 	AZE	F	1987	2121	28	WFM
1521.	Ivanisevic, Dusica 	SRB	F	1958	2121	57	WIM
1522.	Andreeva, Olga 	RUS	F	1964	2121	51	WFM
1523.	Collado Barbas, Laura 	ESP	F	1993	2121	22	WFM
1524.	Aiupova, Evgenia 	RUS	F	1986	2121	29	WFM
1525.	Istrati, Viorica 	ROU	F	1983	2121	32	WFM
1526.	Cisse, Janett 	GER	F	1977	2120	38	
1527.	Shabanova, Svetlana 	RUS	F	1979	2120	36	
1528.	Unni, Vasanti 	IND	F	1961	2120	54	WIM
1529.	Sanchez, Gina 	USA	F	1973	2120	42	
1530.	Grineva, Marianna 	UKR	F	1991	2120	24	
1531.	Abramchuk, Klavdia 	UKR	F	1982	2120	33	
1532.	Umpfenbach, Carolin 	GER	F	1983	2120	32	
1533.	Khadilkar, Jayshree 	IND	F	1962	2120	53	WIM
1534.	Weichert-Joerger, Hannelore 	GER	F	1942	2120	73	
1535.	Plachkinova, Tatjana 	BUL	F	1981	2120	34	WIM
1536.	Singh, Sushma 	IND	F	1975	2120	40	
1537.	Vasova, Maria 	BUL	F	1998	2120	17	
1538.	Malashenko, Alyona 	RUS	F	1978	2120	37	
1539.	Shperber, Frida 	RUS	F	1979	2120	36	WFM
1540.	Chmiel, Dominika 	POL	F	1983	2120	32	
1541.	Rodriguez Vinuesa, Azahara 	ESP	F	1982	2120	33	
1542.	Nikolaeva, Ulyana 	RUS	F	1986	2120	29	WFM
1543.	Karolyi, Lajosne 	HUN	F	1932	2120	83	
1544.	Dahl, Ingrid 	NOR	F	1964	2120	51	WIM
1545.	Myat Thiri Aung Kyaw 	MYA	F	1993	2120	22	WFM
1546.	Reszka, Malgorzata 	POL	F	1983	2120	32	
1547.	Ramseier, Jana S. 	SUI	F	1969	2120	46	WFM
1548.	Papp, Judit 	HUN	F	1984	2120	31	
1549.	Abdusattorova, Bakhora 	UZB	F	1999	2120	16	WFM
1550.	Gerelmaa, Ulziybat 	MGL	F	1971	2120	44	
1551.	Mylnikova, Olga 	RUS	F	2000	2119	15	WFM
1552.	Palmero Martinez, Rachel 	CUB	F	1997	2119	18	WFM
1553.	Akseno, Marina 	RUS	F	1977	2119	38	
1554.	Altunian, Karine 	ARM	F	1983	2119	32	
1555.	Samokrutova, Olga 	RUS	F	1979	2119	36	WFM
1556.	Zhorzholiani, Meri 	GEO	F	1990	2119	25	WFM
1557.	Samani, Shraddha 	IND	F	1985	2119	30	
1558.	Zykina, Nadezhda 	RUS	F	1956	2119	59	WFM
1559.	Yakovich, Yuliya 	RUS	F	1990	2119	25	WFM
1560.	Kuzmina, Natalia 	RUS	F	1986	2119	29	
1561.	Pham, Ngoc Thanh 	VIE	F	1971	2119	44	WFM
1562.	Erdenieva, Oyuna 	RUS	F	2001	2119	14	
1563.	Han Wong, Irene Estefania 	VEN	F	1988	2119	27	WIM
1564.	Batkovskyte, Dominyka 	LTU	F	1993	2119	22	
1565.	Orozco, Lina Yomayra 	COL	F	1992	2118	23	WIM
1566.	Herrera, Milena 	COL	F	1989	2118	26	WIM
1567.	Zharkova, Ekaterina 	RUS	F	1989	2118	26	WFM
1568.	Badanina, Olga 	RUS	F	1987	2118	28	WFM
1569.	Khorsheva, Alexandra 	UKR	F	1988	2118	27	WFM
1570.	Krilova, Marina 	RUS	F	1946	2118	69	WFM
1571.	Jahn, Constanze 	GER	F	1963	2118	52	WIM
1572.	Deur Saric, Zrinka 	CRO	F	1991	2118	24	WFM
1573.	Samigullina, Diana 	RUS	F	1995	2118	20	WFM
1574.	Eretova, Jana 	CZE	F	1973	2118	42	
1575.	Demina, Oksana 	RUS	F	1991	2118	24	WFM
1576.	Merkulova, Irina 	UKR	F	1989	2118	26	
1577.	Gervais, Claire 	FRA	F	1976	2118	39	WIM
1578.	Hlgatian, Goar 	ARM	F	1975	2118	40	WIM
1579.	Bachina, Anna 	RUS	F	1988	2118	27	
1580.	Hausmann, Ilka 	GER	F	1976	2117	39	
1581.	Korneeva, Irina 	RUS	F	1983	2117	32	
1582.	Yuan, Ye 	CHN	F	2000	2117	15	
1583.	Khropova, Larisa 	RUS	F	1955	2117	60	WFM
1584.	Bykovtsev, Agata 	USA	F	1999	2117	16	WIM
1585.	Borriss, Claudia 	GER	F	1977	2117	38	WFM
1586.	Wu, Yun 	CHN	F	1987	2117	28	
1587.	Safira, Shahnaz 	IND	F	1977	2117	38	WFM
1588.	Romanova, Ekaterina 	UKR	F	1982	2117	33	
1589.	Rybak, Agnieszka 	POL	F	1975	2117	40	WFM
1590.	Maslova, Polina 	RUS	F	1999	2117	16	WFM
1591.	Sorokina, Tamara 	RUS	F	1949	2116	66	WIM
1592.	Marshall, Abby 	USA	F	1991	2116	24	WFM
1593.	Zizlova, Sofia 	RUS	F	1994	2116	21	
1594.	Tetradze, N. 	RUS	F	1969	2116	46	
1595.	Mokshanova, Elizaveta 	RUS	F	1998	2116	17	WFM
1596.	Hallerova, Eva 	CZE	F	1975	2116	40	
1597.	Bardina, Olga 	BLR	F	1983	2116	32	
1598.	Kunze, Kerstin 	GER	F	1971	2116	44	WIM
1599.	Karchevska, Lesia 	UKR	F	1988	2116	27	
1600.	Khoudgarian, Natalia 	CAN	F	1973	2116	42	WIM
1601.	Saheli, Nath 	IND	F	1989	2116	26	WFM
1602.	Reyes Fonseca, Ammi Sarai 	CUB	F	2002	2116	13	
1603.	Tsurtsumia, Natia 	GEO	F	1982	2116	33	
1604.	Bogza, Oana 	ROU	F	1981	2116	34	WFM
1605.	Sabirova, Olga 	UZB	F	1966	2116	49	WIM
1606.	Avdeeva, Veronika 	RUS	F	1988	2116	27	WFM
1607.	Hoang, My Thu Giang 	VIE	F	1977	2116	38	
1608.	Rieseler, Caroline 	GER	F	1971	2116	44	WFM
1609.	Jushchenko, Varvara 	RUS	F	1986	2116	29	
1610.	Sofrevska-Andonova, Lidija 	MKD	F	1961	2115	54	WFM
1611.	Phan, Nguyen Mai Chi 	VIE	F	1994	2115	21	WCM
1612.	Keetman, Maaike 	NED	F	1999	2115	16	
1613.	Yakimenko, Anastasia 	RUS	F	1998	2115	17	
1614.	Chaichenko, Natalia 	RUS	F	1978	2115	37	WFM
1615.	Dadikina, Anna 	LAT	F	1975	2115	40	
1616.	Ionita, Mariana 	ROU	F	1962	2115	53	WFM
1617.	Krumova, Velichka 	BUL	F	1942	2115	73	
1618.	Machalova, Maria 	SVK	F	1984	2115	31	WFM
1619.	Apresyan, Lusine 	ARM	F	1986	2115	29	
1620.	Aladjova, Katrin 	AUS	F	1971	2115	44	WFM
1621.	Savushkina, Evgenia 	BLR	F	1988	2115	27	
1622.	Khaziyeva, Dinara 	CAN	F	1986	2115	29	WIM
1623.	Kemeny-Svensson, Ingrid 	SWE	F	1947	2115	68	
1624.	Heron, Heidi D 	ENG	F	1973	2115	42	
1625.	Toth, Sarolta 	HUN	F	1990	2115	25	WFM
1626.	Stanowska, Magdalena 	POL	F	1976	2115	39	
1627.	Untila, Stela 	MDA	F	1988	2115	27	WFM
1628.	Zugaj, Zvijezdana 	SLO	F	1976	2115	39	
1629.	Wang, Xinyue 	CHN	F	1990	2115	25	
1630.	Stoeri, Laura 	SUI	F	1996	2115	19	WFM
1631.	Vazirova, Karina 	RUS	F	1990	2115	25	WIM
1632.	Savant, Riya 	IND	F	2000	2115	15	WFM
1633.	Guenther, Anetta 	GER	F	1973	2115	42	
1634.	Virnik, Elena 	GER	F	1980	2115	35	
1635.	Konakanchi, Ninad 	IND	F	1984	2115	31	
1636.	Rodriguez Aguilar, Inmaculada 	ESP	F	1963	2115	52	
1637.	Rainer, Vlasta 	CRO	F	1958	2115	57	
1638.	Lastovina, Tatiana 	RUS	F	1986	2115	29	WFM
1639.	Radocaj, Radmila 	CRO	F	1965	2115	50	
1640.	Tolkachova, Vitalina 	UKR	F	1977	2114	38	
1641.	Sanchez Ones, Yeny 	CUB	F	1997	2114	18	WIM
1642.	Grechko, Svetlana 	BLR	F	1987	2114	28	
1643.	Goltseva, Ekaterina 	RUS	F	2002	2114	13	WFM
1644.	Cai, Jiaying 	CHN	F	1992	2114	23	
1645.	Pershina, Elena 	RUS	F	1991	2114	24	WFM
1646.	Middelveld, Martine 	NED	F	1989	2114	26	
1647.	Frenklakh, Jennie 	USA	F	1980	2114	35	WFM
1648.	Roca Mendoza, Yurien 	CUB	F	1979	2114	36	WFM
1649.	Ignat, Diana 	FRA	F	1975	2114	40	
1650.	Tabakova, Ina 	BUL	F	1976	2113	39	
1651.	Marinello, Beatriz M. 	USA	F	1964	2113	51	WIM
1652.	Pelletier, Katherine 	USA	F	1989	2113	26	WFM
1653.	Andjelic, Milena 	SRB	F	1987	2113	28	
1654.	Ildzhirinova, Saglara 	RUS	F	1992	2113	23	WFM
1655.	Emelianova, Maria 	RUS	F	1987	2113	28	WFM
1656.	Zhong, Yan 	CHN	F	1981	2113	34	
1657.	Robaina Marrero, Yamile 	CUB	F	1983	2113	32	WFM
1658.	Wuts, Helene 	NED	F	1974	2113	41	WFM
1659.	Garcia Martin, Marta 	ESP	F	2000	2113	15	WFM
1660.	Samokhina, Sofia 	RUS	F	1990	2113	25	WFM
1661.	Darbinyan, Nune 	ARM	F	1990	2113	25	
1662.	Kuzevanova, Evgenia 	RUS	F	1989	2113	26	WIM
1663.	Homiakova, Elena 	BLR	F	1992	2113	23	WFM
1664.	Burchardt, Brigitte 	GER	F	1954	2113	61	WIM
1665.	Samusevich, Lada 	RUS	F	1981	2112	34	
1666.	Roessler, Ulrike 	GER	F	1977	2112	38	WIM
1667.	Flear, Christine 	FRA	F	1967	2112	48	WIM
1668.	Yu, Hualing 	CHN	F	1992	2112	23	
1669.	Kavalenia, Anastasia 	RUS	F	1981	2112	34	WFM
1670.	Amelang, Astrid 	GER	F	1968	2112	47	
1671.	Winkelmann, Elena 	GER	F	1991	2112	24	
1672.	Aghayeva, Shahana 	AZE	F	1985	2112	30	
1673.	Ushakova, Irina 	RUS	F	1962	2112	53	WFM
1674.	Zhidkikh, Darja 	RUS	F	1987	2112	28	
1675.	Sukhareva, Olga 	RUS	F	1984	2112	31	WFM
1676.	Eidelson, Rakhil 	BLR	F	1958	2112	57	WGM
1677.	Kadek, Iin Dwijayanti 	INA	F	1987	2112	28	WFM
1678.	Aliyeva, Gunay 	GEO	F	1982	2112	33	WFM
1679.	Epitashvili, Ketevan 	GEO	F	1984	2112	31	
1680.	Gruic, Jadranka 	SRB	F	1971	2112	44	
1681.	Rodrigo Yanguas, Maria 	ESP	F	1990	2111	25	WFM
1682.	Zielinska, Malgorzata 	POL	F	1982	2111	33	
1683.	Fandino Reyes, Roquelina 	CUB	F	1968	2111	47	WIM
